dew,temp,press,wnd_dir,wnd_spd,snow,rain,pollution
-6,-5,1024,NE,1.79,0,0,90
-6,-5,1024,NW,1.79,1,0,92
-6,-4,1023,NW,3.58,0,0,88
-6,-4,1023,cv,0.89,0,0,80
-6,-3,1023,cv,1.78,0,0,100
-7,-3,1022,cv,2.67,0,0,105
-7,-3,1021,cv,3.56,0,0,118
-6,-2,1020,SE,1.79,0,0,125
-6,-2,1020,SE,3.58,0,0,141
-6,-3,1020,SE,5.37,0,0,152
-7,-4,1020,cv,0.89,0,0,164
-7,-5,1021,SE,0.89,0,0,147
-7,-5,1021,SE,1.78,0,0,162
-6,-4,1022,SE,2.67,0,0,157
-5,-3,1022,cv,0.89,0,0,156
-7,-5,1020,NE,1.79,0,0,160
-6,-4,1021,cv,0.89,0,0,178
-6,-5,1020,cv,1.34,0,0,187
-7,-6,1020,SE,0.89,0,0,181
-8,-6,1020,NE,0.89,0,0,185
-6,-5,1019,cv,0.89,0,0,197
-6,-4,1019,NE,1.79,0,0,180
-6,-4,1019,NW,1.79,0,0,172
-6,-4,1020,NW,4.92,0,0,166
-6,-4,1019,NW,8.05,0,0,136
-5,-3,1020,NW,12.07,0,0,133
-5,-2,1020,NW,15.2,0,0,140
-5,-1,1019,cv,0.89,0,0,159
-5,0,1019,cv,2.68,0,0,169
-5,2,1017,NW,1.79,0,0,170
-5,4,1017,cv,0.89,0,0,184
-5,5,1017,SE,1.79,0,0,163
-4,4,1017,SE,4.92,0,0,140
-4,3,1017,SE,6.71,0,0,144
-5,1,1019,cv,0.89,0,0,166
-4,0,1020,SE,0.89,0,0,196
-4,-1,1020,cv,0.89,0,0,227
-5,-2,1020,cv,1.78,0,0,210
-4,-2,1021,cv,2.23,0,0,233
-4,-3,1021,cv,3.12,0,0,258
-5,-3,1021,NW,1.79,0,0,247
-5,-3,1022,SE,0.89,0,0,230
-6,-4,1022,cv,0.89,0,0,273
-5,-3,1022,NW,0.89,0,0,253
-6,-5,1022,NW,2.68,0,0,254
-6,-5,1022,NW,5.81,0,0,241
-5,-4,1023,cv,0.89,0,0,229
-5,-4,1023,cv,1.34,0,0,199
-4,-3,1024,cv,2.23,0,0,193
-9,1,1025,NW,4.02,0,0,207
-15,2,1025,NW,8.04,0,0,176
-17,3,1025,NE,3.13,0,0,91
-18,4,1025,NE,4.92,0,0,58
-16,4,1024,cv,0.89,0,0,39
-14,5,1023,cv,1.78,0,0,50
-13,4,1023,SE,1.79,0,0,51
-12,4,1023,cv,0.89,0,0,49
-11,3,1024,SE,1.79,0,0,54
-10,2,1024,SE,3.58,0,0,153
-7,2,1025,SE,6.71,0,0,181
-6,0,1025,cv,0.89,0,0,181
-8,-1,1026,NE,3.13,0,0,182
-15,1,1026,NE,8.05,0,0,156
-18,1,1027,NE,12.07,0,0,27
-20,0,1028,NE,16.09,0,0,16
-19,0,1028,NE,21.01,0,0,22
-21,-1,1028,NE,25.03,0,0,21
-21,-1,1029,NE,29.95,0,0,6
-22,-2,1029,NE,34.87,0,0,8
-22,-2,1030,NE,39.79,0,0,8
-22,-3,1030,NE,45.6,0,0,8
-22,-3,1031,NE,51.41,0,0,10
-23,-4,1032,NE,58.56,0,0,9
-23,-4,1033,NE,65.71,0,0,20
-22,-3,1033,NE,71.52,0,0,14
-24,-2,1032,NE,77.33,0,0,16
-24,-1,1032,NE,83.14,0,0,14
-26,0,1031,NW,5.81,0,0,10
-26,0,1030,NE,5.81,0,0,7
-22,0,1030,NE,11.62,0,0,8
-22,0,1030,NE,17.43,0,0,12
-23,-1,1030,NE,24.58,0,0,15
-23,-1,1031,NE,31.73,0,0,8
-22,-1,1032,NE,38.88,0,0,11
-22,-2,1032,NE,44.69,0,0,18
-21,-2,1033,NE,50.5,0,0,16
-22,-2,1034,NE,56.31,0,0,11
-21,-3,1035,NE,61.23,0,0,10
-22,-3,1035,NE,67.04,0,0,11
-22,-3,1035,NE,72.85,0,0,10
-22,-3,1035,NE,77.77,0,0,10
-22,-4,1035,NE,82.69,0,0,12
-23,-4,1034,NE,89.84,0,0,12
-23,-5,1034,NE,95.65,0,0,10
-23,-5,1035,NW,5.81,0,0,10
-22,-6,1036,NW,9.83,0,0,9
-22,-5,1037,NW,14.75,0,0,9
-22,-4,1037,NW,19.67,0,0,11
-22,-4,1037,NW,25.48,0,0,12
-22,-3,1037,NE,5.81,0,0,12
-22,-3,1036,NE,11.62,0,0,12
-24,-2,1036,NW,4.92,0,0,21
-23,-2,1035,NE,4.02,0,0,18
-23,-2,1035,NE,7.15,0,0,13
-23,-2,1035,NW,4.02,0,0,18
-23,-2,1035,NE,4.92,0,0,17
-22,-3,1035,NE,8.05,0,0,19
-21,-3,1036,NE,11.18,0,0,22
-21,-5,1036,NW,3.13,0,0,20
-21,-5,1036,NW,8.05,0,0,24
-20,-5,1037,NW,11.18,0,0,19
-21,-5,1038,NE,4.02,0,0,13
-22,-5,1038,NE,9.83,0,0,17
-22,-6,1038,NE,14.75,0,0,22
-22,-6,1038,NE,18.77,0,0,16
-22,-7,1037,NE,22.79,0,0,16
-23,-8,1037,NW,3.13,0,0,11
-22,-8,1037,NW,7.15,0,0,10
-22,-9,1038,NW,11.17,0,0,9
-23,-9,1038,NW,14.3,0,0,11
-21,-9,1038,NW,17.43,0,0,14
-22,-6,1038,NE,4.02,0,0,21
-22,-5,1037,NE,7.15,0,0,26
-22,-4,1036,NW,3.13,0,0,21
-23,-3,1035,cv,3.13,0,0,19
-23,-2,1034,NW,3.13,0,0,13
-23,-1,1033,NW,6.26,0,0,13
-23,-1,1032,cv,1.79,0,0,13
-23,-1,1032,NE,1.79,0,0,13
-23,-1,1031,NE,3.58,0,0,11
-22,-3,1031,NE,5.37,0,0,19
-21,-4,1032,SE,0.89,0,0,22
-19,-5,1032,cv,0.89,0,0,50
-18,-6,1032,cv,1.34,0,0,58
-16,-8,1032,cv,1.79,0,0,60
-18,-8,1032,NE,0.89,0,0,69
-18,-8,1031,NW,3.13,0,0,108
-18,-11,1031,NW,6.26,0,0,51
-19,-8,1031,NW,8.05,0,0,54
-19,-11,1030,NW,11.18,0,0,38
-19,-10,1030,NW,14.31,0,0,27
-19,-11,1030,NW,16.1,0,0,23
-19,-11,1030,NW,19.23,0,0,27
-19,-11,1030,NW,21.02,0,0,28
-17,-10,1031,NW,24.15,0,0,24
-17,-7,1031,cv,0.89,0,0,26
-18,-5,1031,cv,1.78,0,0,23
-18,-3,1030,SE,1.79,0,0,37
-19,0,1029,cv,0.89,0,0,46
-20,1,1028,SE,1.79,0,0,49
-20,3,1027,cv,1.79,0,0,53
-20,3,1026,SE,3.13,0,0,57
-20,3,1026,SE,7.15,0,0,51
-20,2,1026,SE,11.17,0,0,64
-18,0,1026,SE,15.19,0,0,100
-15,-1,1027,SE,18.32,0,0,113
-15,0,1027,SE,22.34,0,0,136
-15,-4,1027,cv,0.89,0,0,213
-13,-5,1028,cv,1.78,0,0,259
-13,-6,1028,cv,2.67,0,0,267
-13,-7,1028,NE,0.89,0,0,351
-14,-7,1029,cv,0.89,0,0,980
-14,-5,1029,NW,3.13,0,0,0
-14,-6,1030,NW,6.26,0,0,599
-14,-5,1030,NW,10.28,0,0,39
-17,-3,1030,NW,15.2,0,0,7
-17,-3,1031,NE,4.02,0,0,8
-18,-4,1032,NW,4.02,0,0,7
-20,-3,1033,NW,8.94,0,0,7
-21,-3,1034,NW,14.75,0,0,7
-22,-3,1035,NW,20.56,0,0,16
-22,-3,1035,NE,5.81,0,0,19
-23,-2,1035,NW,4.92,0,0,15
-24,-2,1033,NE,4.92,0,0,21
-23,-2,1033,NE,9.84,0,0,18
-24,-2,1032,NE,13.86,0,0,16
-24,-2,1032,NE,17.88,0,0,15
-23,-2,1032,NE,21.9,0,0,16
-23,-4,1033,NE,23.69,0,0,16
-22,-5,1033,cv,0.89,0,0,21
-23,-5,1035,NW,1.79,0,0,36
-22,-8,1035,NW,4.92,0,0,51
-21,-7,1036,NW,8.05,0,0,67
-22,-8,1036,NW,11.18,0,0,46
-21,-7,1036,NE,4.02,0,0,45
-22,-7,1037,NE,8.04,0,0,27
-22,-7,1036,NE,12.96,0,0,24
-22,-8,1037,cv,0.89,0,0,18
-22,-8,1036,cv,1.78,0,0,15
-22,-9,1036,NE,3.13,0,0,17
-22,-9,1036,NE,7.15,0,0,11
-22,-10,1037,NW,4.02,0,0,16
-21,-9,1037,NW,7.15,0,0,16
-22,-6,1038,NW,10.28,0,0,39
-23,-5,1038,NW,12.07,0,0,25
-23,-4,1037,NW,15.2,0,0,17
-23,-3,1036,NW,16.99,0,0,8
-23,-1,1035,NW,18.78,0,0,11
-23,0,1033,NE,4.02,0,0,14
-26,0,1032,cv,1.79,0,0,15
-26,0,1032,cv,2.68,0,0,15
-26,0,1032,cv,3.57,0,0,13
-23,-3,1033,SE,1.79,0,0,13
-22,-4,1033,SE,2.68,0,0,26
-21,-6,1034,cv,0.89,0,0,50
-20,-9,1034,NE,0.89,0,0,73
-20,-8,1034,cv,0.89,0,0,96
-18,-10,1034,NW,1.79,0,0,116
-17,-11,1034,NW,4.92,0,0,146
-19,-10,1034,NW,8.05,0,0,113
-19,-11,1034,NW,11.18,0,0,91
-20,-12,1034,NW,12.07,0,0,70
-18,-12,1033,cv,0.45,0,0,65
-17,-13,1033,NW,0.89,0,0,51
-20,-12,1033,NW,4.02,0,0,29
-20,-12,1033,NW,8.04,0,0,30
-18,-11,1033,NW,9.83,0,0,26
-19,-7,1033,NW,12.96,0,0,26
-20,-4,1032,cv,0.89,0,0,24
-20,-3,1032,cv,1.78,0,0,21
-21,-1,1031,NW,1.79,0,0,24
-21,1,1030,cv,0.89,0,0,39
-19,2,1028,SE,4.02,0,0,79
-16,3,1027,SE,8.04,0,0,99
-15,3,1027,SE,12.06,0,0,118
-15,1,1026,SE,15.19,0,0,140
-13,-1,1026,SE,18.32,0,0,159
-12,-1,1027,SE,20.11,0,0,161
-12,-3,1027,SE,21,0,0,167
-12,-5,1026,cv,0.89,0,0,178
-12,-6,1026,cv,1.78,0,0,192
-12,-4,1026,NE,0.89,0,0,198
-13,-6,1025,cv,0.89,0,0,207
-13,-5,1025,cv,1.78,0,0,237
-12,-6,1025,NW,3.13,0,0,247
-12,-5,1025,NW,7.15,0,0,227
-12,-3,1024,NW,11.17,0,0,176
-8,-1,1024,NW,19.22,0,0,113
-15,-1,1025,NW,28.16,0,0,46
-15,-2,1026,NW,35.31,0,0,18
-19,-3,1027,NW,42.46,0,0,13
-22,-2,1028,NW,54.53,0,0,22
-22,-1,1029,NW,63.47,0,0,15
-23,-1,1028,NW,74.65,0,0,18
-25,0,1028,NW,86.72,0,0,18
-25,1,1027,NW,97.9,0,0,12
-25,1,1027,NW,107.73,0,0,11
-26,2,1026,NW,118.91,0,0,11
-27,1,1026,NW,130.09,0,0,12
-25,1,1026,NW,139.03,0,0,9
-22,-3,1026,NE,1.79,0,0,9
-22,-2,1026,SE,0.89,0,0,27
-19,-4,1026,SE,2.68,0,0,31
-18,-4,1027,SE,4.47,0,0,39
-20,-4,1027,SE,6.26,0,0,49
-18,-8,1027,SE,9.39,0,0,48
-19,-6,1027,cv,0.45,0,0,50
-19,-7,1027,NW,0.89,0,0,38
-17,-9,1026,NE,0.89,0,0,36
-18,-9,1026,cv,0.89,0,0,41
-16,-10,1025,NE,0.89,0,0,80
-18,-9,1025,NW,0.89,0,0,70
-18,-11,1026,NE,1.79,0,0,74
-18,-11,1026,cv,0.89,0,0,77
-17,-8,1026,cv,1.78,0,0,87
-18,-4,1027,NW,3.13,0,0,107
-17,0,1026,cv,0.89,0,0,54
-21,2,1026,cv,1.78,0,0,36
-21,3,1024,cv,2.67,0,0,34
-21,5,1022,NW,5.81,0,0,19
-21,5,1021,NW,11.62,0,0,26
-21,6,1021,NW,13.41,0,0,27
-21,4,1021,SE,5.81,0,0,27
-21,4,1021,SE,9.83,0,0,29
-21,3,1021,cv,4.02,0,0,41
-20,2,1021,SE,4.92,0,0,47
-20,3,1021,SE,8.94,0,0,115
-20,2,1021,SE,12.96,0,0,265
-17,-1,1021,SE,14.75,0,0,236
-16,-3,1021,cv,0.89,0,0,296
-15,-5,1020,cv,1.78,0,0,159
-15,-6,1020,cv,2.67,0,0,119
-14,-7,1019,cv,3.56,0,0,115
-15,-8,1019,cv,4.45,0,0,168
-15,-8,1018,cv,4.9,0,0,177
-15,-8,1018,cv,5.79,0,0,191
-15,-9,1018,NW,1.79,0,0,185
-15,-9,1018,NW,3.58,0,0,157
-13,-6,1018,NE,0.89,0,0,114
-14,-2,1018,NE,2.68,0,0,117
-15,1,1018,NE,4.47,0,0,112
-17,4,1017,cv,0.89,0,0,107
-16,7,1017,cv,1.78,0,0,96
-16,9,1016,SE,4.02,0,0,99
-17,10,1015,SE,5.81,0,0,82
-18,11,1014,SE,8.94,0,0,58
-18,10,1014,cv,3.13,0,0,40
-18,9,1014,SE,3.13,0,0,45
-19,7,1014,SE,6.26,0,0,44
-18,7,1014,SE,10.28,0,0,49
-16,1,1015,cv,0.89,0,0,65
-14,-1,1015,cv,1.78,0,0,101
-13,-2,1015,cv,2.67,0,0,146
-13,-3,1015,cv,3.56,0,0,165
-12,-4,1015,cv,4.45,0,0,205
-14,-1,1015,cv,5.34,0,0,191
-14,-3,1015,NW,0.89,0,0,204
-12,-5,1014,NW,1.78,0,0,190
-12,-6,1014,NW,3.57,0,0,174
-12,-6,1014,NW,5.36,0,0,144
-12,-7,1014,SE,0.89,0,0,120
-13,-8,1014,NW,1.79,0,0,122
-11,-6,1014,cv,0.89,0,0,152
-12,0,1015,NE,1.79,0,0,158
-12,3,1014,SE,1.79,0,0,178
-11,5,1014,SE,3.58,0,0,184
-10,7,1013,SE,5.37,0,0,184
-9,8,1012,SE,8.5,0,0,185
-9,9,1011,SE,11.63,0,0,175
-8,9,1010,SE,14.76,0,0,165
-8,9,1011,cv,0.89,0,0,150
-8,8,1010,cv,1.78,0,0,163
-8,7,1010,NW,3.13,0,0,172
-8,5,1011,NW,4.92,0,0,184
-9,2,1011,NE,1.79,0,0,178
-7,-1,1011,SE,0.89,0,0,211
-8,-2,1012,cv,0.45,0,0,213
-8,-2,1011,cv,1.34,0,0,282
-7,-2,1011,cv,2.23,0,0,261
-6,-1,1011,cv,2.68,0,0,215
-6,-2,1011,cv,3.57,0,0,233
-6,-2,1011,NW,0.89,0,0,235
-7,-2,1011,NW,2.68,0,0,214
-8,-3,1011,NW,4.47,0,0,205
-8,-5,1011,NW,7.6,0,0,206
-7,-3,1012,NW,9.39,0,0,220
-6,-1,1013,NW,12.52,0,0,191
-6,3,1014,NW,17.44,0,0,189
-8,6,1014,NW,22.36,0,0,109
-8,10,1014,NW,25.49,0,0,65
-13,12,1014,NW,31.3,0,0,35
-15,13,1013,NW,36.22,0,0,35
-15,14,1012,NW,42.03,0,0,27
-15,14,1012,NW,47.84,0,0,36
-15,14,1012,NW,51.86,0,0,30
-15,12,1013,NE,3.13,0,0,23
-15,9,1014,cv,0.89,0,0,20
-13,4,1015,cv,1.78,0,0,30
-13,4,1016,cv,2.67,0,0,69
-12,4,1017,SE,1.79,0,0,99
-3,2,1018,SE,7.6,0,0,117
-6,1,1019,SE,11.62,0,0,154
-6,-1,1020,cv,0.89,0,0,154
-5,0,1021,cv,1.34,0,0,136
-6,-2,1021,SE,1.79,0,0,143
-7,-1,1021,SE,4.92,0,0,132
-8,-3,1021,SE,6.71,0,0,100
-8,-3,1021,SE,8.5,0,0,89
-7,-3,1021,SE,10.29,0,0,90
-8,-4,1021,SE,12.08,0,0,90
-7,-2,1022,SE,15.21,0,0,99
-7,-1,1022,SE,19.23,0,0,92
-8,0,1022,SE,23.25,0,0,80
-9,2,1022,SE,26.38,0,0,56
-10,3,1020,SE,31.3,0,0,60
-10,3,1019,SE,34.43,0,0,72
-10,4,1018,SE,38.45,0,0,76
-10,5,1017,SE,42.47,0,0,79
-10,4,1016,SE,45.6,0,0,84
-9,3,1015,SE,48.73,0,0,92
-8,2,1015,SE,49.62,0,0,100
-7,0,1015,SE,51.41,0,0,95
-7,-1,1014,cv,0.89,0,0,81
-7,0,1014,SE,3.13,0,0,95
-6,-1,1014,SE,4.92,0,0,87
-7,-2,1014,cv,0.89,0,0,86
-7,-4,1013,NE,0.89,0,0,90
-6,-4,1013,SE,0.89,0,0,111
-7,-4,1012,cv,0.89,0,0,104
-8,-5,1012,cv,1.78,0,0,129
-7,-5,1011,cv,2.23,0,0,117
-8,-6,1011,NE,0.89,0,0,105
-7,-6,1010,NW,1.79,0,0,112
-8,-6,1010,NW,3.58,0,0,130
-6,-4,1010,cv,0.89,0,0,134
-5,-1,1010,cv,1.78,0,0,136
-6,0,1009,NW,1.79,0,0,142
-7,2,1008,cv,0.89,0,0,150
-7,4,1007,cv,1.78,0,0,148
-7,5,1006,SE,1.79,0,0,160
-7,6,1004,cv,0.89,0,0,179
-6,7,1003,cv,1.78,0,0,183
-6,7,1003,SE,1.79,0,0,191
-6,7,1003,SE,3.58,0,0,195
-6,5,1003,SE,4.47,0,0,196
-7,3,1003,cv,0.89,0,0,218
-6,2,1003,NW,1.79,0,0,246
-6,0,1004,SE,0.89,0,0,264
-5,0,1004,cv,0.45,0,0,274
-6,-1,1004,cv,1.34,0,0,282
-6,-1,1003,NW,1.79,0,0,283
-6,0,1003,NW,3.58,0,0,242
-5,-1,1003,cv,0.89,0,0,227
-6,1,1003,cv,1.78,0,0,223
-6,-1,1002,NW,1.79,0,0,227
-5,-2,1003,NW,3.58,0,0,227
-5,-2,1003,NW,6.71,0,0,237
-5,-1,1003,NW,9.84,0,0,243
-5,0,1004,NW,12.97,0,0,262
-5,3,1004,NW,16.99,0,0,296
-4,5,1004,NW,21.01,0,0,301
-4,6,1004,NW,25.03,0,0,302
-4,7,1004,NW,29.05,0,0,311
-2,10,1003,NW,33.97,0,0,307
-2,11,1002,NW,37.1,0,0,312
-2,11,1002,cv,0.89,0,0,298
-1,11,1003,cv,1.78,0,0,292
0,10,1003,SE,1.79,0,0,299
0,8,1005,SE,4.92,0,0,353
2,6,1006,cv,0.89,0,0,368
3,7,1007,SE,1.79,0,0,309
3,6,1008,SE,3.58,0,0,284
2,6,1009,SE,6.71,0,0,244
3,5,1010,cv,0.89,0,0,218
2,4,1010,cv,1.78,0,0,164
1,3,1011,cv,2.67,0,0,153
1,3,1012,cv,3.12,0,0,135
1,3,1012,cv,4.01,0,0,134
0,2,1012,NE,0.89,0,0,139
0,1,1013,NW,0.89,0,0,148
-1,0,1014,NW,2.68,0,0,210
-3,-2,1014,NW,4.47,0,0,218
-1,0,1016,SE,1.79,0,0,253
1,2,1017,SE,2.68,0,0,266
0,5,1017,SE,6.7,0,0,241
0,7,1017,SE,11.62,0,0,235
-1,7,1017,SE,16.54,0,0,237
-2,8,1017,SE,21.46,0,0,248
-2,8,1016,SE,26.38,0,0,180
-1,6,1016,SE,30.4,0,0,176
-1,6,1016,SE,35.32,0,0,165
-1,6,1017,SE,39.34,0,0,138
-2,6,1017,SE,42.47,0,0,136
-2,5,1018,SE,45.6,0,0,136
-2,5,1018,SE,47.39,0,0,130
-6,4,1019,SE,54.54,0,0,118
-7,3,1019,SE,59.46,0,0,56
-6,2,1020,SE,63.48,0,0,55
-7,1,1020,SE,66.61,0,0,52
-7,0,1020,SE,69.74,0,0,46
-6,0,1021,SE,71.53,0,0,46
-6,0,1021,SE,73.32,0,0,45
-5,0,1020,SE,75.11,0,0,51
-5,0,1021,SE,76.9,0,0,53
-5,0,1021,SE,78.69,0,0,50
-5,0,1021,SE,79.58,0,0,46
-6,0,1022,SE,81.37,0,0,58
-6,1,1022,cv,0.89,0,0,75
-6,2,1022,SE,1.79,0,0,72
-6,3,1022,cv,0.89,0,0,82
-6,4,1021,cv,1.78,0,0,81
-6,5,1021,cv,3.57,0,0,91
-6,5,1020,SE,4.02,0,0,93
-6,5,1020,SE,8.04,0,0,90
-7,4,1020,SE,12.06,0,0,79
-7,3,1020,SE,15.19,0,0,79
-7,3,1020,SE,16.08,0,0,70
-7,3,1021,SE,16.97,0,0,70
-8,2,1021,SE,17.86,0,0,84
-10,2,1021,SE,21.88,0,0,103
-11,1,1022,SE,25.9,0,0,95
-12,0,1021,SE,29.92,0,0,66
-11,-1,1021,SE,33.05,0,0,38
-13,-1,1021,SE,37.07,0,0,35
-13,-1,1021,SE,40.2,0,0,30
-13,-1,1021,SE,44.22,0,0,29
-12,-1,1020,SE,47.35,0,0,31
-6,-3,1021,SE,51.37,1,0,29
-5,-4,1021,SE,53.16,2,0,31
-5,-4,1021,SE,54.95,3,0,34
-5,-4,1021,cv,0.89,4,0,52
-5,-3,1021,SE,1.79,0,0,65
-4,-2,1021,cv,0.89,0,0,89
-4,-2,1021,cv,1.78,0,0,138
-4,-1,1020,cv,2.67,0,0,77
-4,-1,1019,SE,1.79,0,0,88
-4,0,1018,SE,3.58,0,0,95
-5,0,1017,SE,6.71,0,0,105
-5,0,1017,SE,9.84,0,0,101
-5,0,1017,SE,12.97,0,0,102
-5,0,1017,SE,14.76,0,0,103
-5,0,1017,SE,16.55,0,0,105
-5,0,1018,cv,0.89,0,0,98
-5,0,1018,SE,1.79,1,0,124
-5,0,1019,cv,0.45,0,0,112
-5,-1,1020,SE,0.89,0,0,123
-4,-1,1020,NE,0.89,0,0,126
-4,-1,1019,cv,0.45,0,0,114
-4,-1,1019,cv,1.34,0,0,115
-4,-2,1019,NE,0.89,0,0,128
-6,-3,1019,cv,0.89,0,0,138
-5,-2,1020,NW,1.79,0,0,145
-4,-2,1020,NW,5.81,0,0,139
-5,-1,1020,NW,9.83,0,0,119
-4,-1,1021,NW,13.85,0,0,114
-7,2,1023,NE,5.81,0,0,78
-11,3,1023,NE,12.96,0,0,80
-15,3,1023,NE,21.01,0,0,37
-16,4,1024,NE,26.82,0,0,20
-18,4,1023,NE,33.97,0,0,20
-18,4,1023,NE,42.02,0,0,14
-14,3,1022,NW,7.15,0,0,13
-8,1,1023,NW,16.09,0,0,16
-6,0,1023,NW,21.9,0,0,15
-3,-2,1024,NW,26.82,1,0,21
-3,-2,1025,NW,29.95,2,0,72
